Sentence	MOR_Tier	Error_Type
Tom is crying .	propn|Tom aux|be-Fin-Ind-Pres-S3 verb|cry-Part-Pres-S .	No_Error_Detected
cry [//] Tom is crying s(h)e wants his mum .	propn|Tom aux|be-Fin-Ind-Pres-S3 verb|cry-Part-Pres-S pron|she-Prs-Nom-S3 verb|want-Fin-Ind-Pres-S3 pron|his-Prs-Gen-S3 noun|mum-Acc .	No_Error_Detected
they gonna xxx f(r)om .	pron|they-Prs-Nom-P3 adv|gonna adp|from .	No_Error_Detected
can put the nose like that .	aux|can-Fin-S verb|put-Inf-S det|the-Def-Art noun|nose-Acc adp|like pron|that-Dem .	No_Error_Detected
where's hers ?	adv|where~aux|be-Fin-Ind-Pres-S3 pron|her-Prs-S3 ?	No_Error_Detected
it's gone already .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 adj|gone-S1 adv|already .	No_Error_Detected
well you gonna put the thing on .	intj|well pron|you-Prs-Nom-S2 adv|gonna verb|put-Fin-Ind-Pres-S2 det|the-Def-Art noun|thing-Acc-Ger adp|on .	No_Error_Detected
what we gotta do is put that on there .	pron|what-Int-S1 pron|we-Prs-Nom-P1 aux|getta-Fin-S verb|do-Inf-S aux|be-Fin-Ind-Pres-S3 verb|put-Inf-S pron|that-Dem adp|on adv|there .	No_Error_Detected
now s(h)e stay here !	adv|now pron|she-Prs-Nom-S3 verb|stay-Fin-Ind-Pres-S3 adv|here !	No_Error_Detected
and then that &~a:h &~a:h I got the pumpkins .	cconj|and adv|then sconj|that pron|I-Prs-Nom-S1 verb|get-Fin-Ind-Past-S1-irr det|the-Def-Art noun|pumpkin-Plur-Acc .	No_Error_Detected
it don't work .	pron|it-Prs-Nom-S3 aux|do-Fin-Ind-Pres-S3~part|not verb|work-Inf-S .	No_Error_Detected
you hasta catch the fishy .	pron|you-Prs-Nom-S2 aux|hast-Fin-S verb|catch-Fin-Ind-Pres-S2 det|the-Def-Art adj|fishy-S1 .	No_Error_Detected
yeah (be)cause you don't think .	intj|yeah sconj|because pron|you-Prs-Nom-S2 aux|do-Fin-Ind-Pres-S2~part|not verb|think-Inf-S .	No_Error_Detected
she too big for that jacket .	pron|she-Prs-Nom-S3 adv|too adj|big-S1 adp|for det|that-Def-Dem-Sing noun|jacket .	No_Error_Detected
it's a pumpkin .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|pumpkin .	No_Error_Detected
this is a pumpkin .	pron|this-Dem-S1 aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|pumpkin .	No_Error_Detected
no no they're tired .	intj|no intj|no pron|they-Prs-Nom-P3~aux|be-Fin-Ind-Pres-P3 adj|tired-S1 .	No_Error_Detected
oh oh she got a xxx here xxx .	intj|oh intj|oh pron|she-Prs-Nom-S3 verb|get-Fin-Ind-Past-S3-irr det|a-Ind-Art adv|here .	No_Error_Detected
she gonna sit down over there .	pron|she-Prs-Nom-S3 adv|gonna verb|sit-Inf-S adp|down adp|over adv|there .	No_Error_Detected
ugh it can't fit on ugh .	intj|ugh pron|it-Prs-Nom-S3 aux|can-Fin-S~part|not verb|fit-Inf-S adp|on intj|ugh .	No_Error_Detected
it's not xxx .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 part|not .	No_Error_Detected
it can't walk .	pron|it-Prs-Nom-S3 aux|can-Fin-S~part|not verb|walk-Inf-S .	No_Error_Detected
"+"" where are they ?"	adv|where aux|be-Fin-Ind-Pres-P3 pron|they-Prs-Nom-P3 ?	No_Error_Detected
they can be xxx out .	pron|they-Prs-Nom-P3 aux|can-Fin-S aux|be-Inf-S adv|out .	No_Error_Detected
I can't fit in .	pron|I-Prs-Nom-S1 aux|can-Fin-S~part|not verb|fit-Inf-S adp|in .	No_Error_Detected
maybe he's big .	adv|maybe pron|he-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 adj|big-S1 .	No_Error_Detected
xxx do ride the horse .	aux|do-Fin-Imp-S verb|ride-Fin-Imp-S det|the-Def-Art noun|horse-Acc .	No_Error_Detected
alright you hafta put the hand through .	intj|alright pron|you-Prs-Nom-S2 aux|hafta-Fin-Ind-Pres-S2 verb|put-Fin-Pres-S det|the-Def-Art noun|hand-Acc adp|through .	No_Error_Detected
&~aw was little bit ha(r)d .	aux|be-Fin-Ind-Past-S3-irr adj|little-S1 noun|bit adj|hard-S1 .	No_Error_Detected
she gonna stay here .	pron|she-Prs-Nom-S3 adv|gonna verb|stay-Inf-S adv|here .	No_Error_Detected
the rabbit xxx stay here xxx .	det|the-Def-Art noun|rabbit verb|stay-Fin-Ind-Pres-S3 adv|here .	No_Error_Detected
that's a hat .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|hat .	No_Error_Detected
s(h)e's a girl .	pron|she-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|girl .	No_Error_Detected
it's not pulling any more .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 part|not verb|pull-Part-Pres-S det|any-Def-Ind adj|more-Cmp-S1 .	No_Error_Detected
can you put it in the xxx ?	aux|can-Fin-S pron|you-Prs-Nom-S2 verb|put-Inf-S pron|it-Prs-Acc-S3 adp|in det|the-Def-Art ?	No_Error_Detected
oh that's right (.) that's with the boys .	intj|oh pron|that-Dem~aux|be-Fin-Ind-Pres-S3 adj|right-S1 pron|that-Dem~aux|be-Fin-Ind-Pres-S3 adp|with det|the-Def-Art noun|boy-Plur .	No_Error_Detected
that's with the boys &-er .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 adp|with det|the-Def-Art noun|boy-Plur .	No_Error_Detected
it's locked .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 verb|lock-Part-Past-S .	No_Error_Detected
I wanna xxx .	pron|I-Prs-Nom-S1 aux|wanna-Fin-Ind-S .	No_Error_Detected
that's good &~uhn isn't it ?	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 adj|good-S1 aux|be-Fin-Ind-Pres-S3~part|not pron|it-Prs-Nom-S3 ?	No_Error_Detected
horse yes it is it xxx .	noun|horse intj|yes pron|it-Prs-Nom-S3 aux|be-Fin-Ind-Pres-S3 pron|it-Prs-Nom-S3 .	No_Error_Detected
it was really good .	pron|it-Prs-Nom-S3 aux|be-Fin-Ind-Past-S3-irr adv|really adj|good-S1 .	No_Error_Detected
she wanna go on the table .	pron|she-Prs-Nom-S3 aux|wanna-Fin-Ind-Pres-S3 verb|go-Inf-S adp|on det|the-Def-Art noun|table .	No_Error_Detected
they just going on the table &~uhn aren't they ?	pron|they-Prs-Nom-P3 adv|just verb|go-Part-Pres-S adp|on det|the-Def-Art noun|table aux|be-Fin-Ind-Pres-P3~part|not pron|they-Prs-Nom-P3 ?	No_Error_Detected
just xxx the horse going .	adv|just det|the-Def-Art noun|horse verb|go-Ger-S .	No_Error_Detected
he can't stand up .	pron|he-Prs-Nom-S3 aux|can-Fin-S~part|not verb|stand-Inf-S adp|up .	No_Error_Detected
yeah that's a little one .	intj|yeah pron|that-Dem~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art adj|little-S1 noun|one .	No_Error_Detected
that's a grandma one .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|grandma noun|one .	No_Error_Detected
that's his mum .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 pron|his-Prs-Gen-S3 noun|mum .	No_Error_Detected
what's that ?	pron|what-Int-S1~aux|be-Fin-Ind-Pres-S3 pron|that-Dem ?	No_Error_Detected
he gotta run really faster .	pron|he-Prs-Nom-S3 aux|getta-Fin-S verb|run-Inf-S adv|really adj|fast-Cmp-S1 .	No_Error_Detected
yeah you gonna see .	intj|yeah pron|you-Prs-Nom-S2 adv|gonna verb|see-Fin-S .	No_Error_Detected
he gone up there .	pron|he-Prs-Nom-S3 verb|go-Fin-Ind-Past-S3-irr adp|up adv|there .	No_Error_Detected
and he's better .	cconj|and pron|he-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 adj|good-Cmp-S1 .	No_Error_Detected
they're running .	pron|they-Prs-Nom-P3~aux|be-Fin-Ind-Pres-P3 verb|run-Part-Pres-S .	No_Error_Detected
she gonna walk .	pron|she-Prs-Nom-S3 adv|gonna verb|walk-Inf-S .	No_Error_Detected
she's going a bit faster .	pron|she-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 verb|go-Part-Pres-S det|a-Ind-Art noun|bit adj|fast-Cmp-S1 .	No_Error_Detected
I can't pull it .	pron|I-Prs-Nom-S1 aux|can-Fin-S~part|not verb|pull-Inf-S pron|it-Prs-Acc-S3 .	No_Error_Detected
will you pull it now ?	aux|will-Fin-S pron|you-Prs-Nom-S2 verb|pull-Inf-S pron|it-Prs-Acc-S3 adv|now ?	No_Error_Detected
are the boys going ?	aux|be-Fin-Ind-Pres-P3 det|the-Def-Art noun|boy-Plur verb|go-Ger-S ?	No_Error_Detected
it's daddy (.) it's daddy (.) daddy .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 noun|daddy pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 noun|daddy noun|daddy .	No_Error_Detected
that's a girl one .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|girl num|one .	No_Error_Detected
she's bigger than me .	pron|she-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 adj|big-Cmp-S1 adp|than pron|I-Prs-Acc-S1 .	No_Error_Detected
you hafta go in here .	pron|you-Prs-Nom-S2 aux|hafta-Fin-Ind-Pres-S2 verb|go-Inf-S adp|in adv|here .	No_Error_Detected
horse turn now .	noun|horse noun|turn adv|now .	No_Error_Detected
the grandma's turn now .	det|the-Def-Art noun|grandma~part|s noun|turn adv|now .	No_Error_Detected
he's gonna be with the +...	pron|he-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 part|go aux|be-Inf-S adp|with det|the-Def-Art +...	No_Error_Detected
I go up here .	pron|I-Prs-Nom-S1 verb|go-Fin-Ind-Pres-S1 adp|up adv|here .	No_Error_Detected
I can't bring any more .	pron|I-Prs-Nom-S1 aux|can-Fin-S~part|not verb|bring-Inf-S det|any-Def-Ind adj|more-Cmp-S1 .	No_Error_Detected
they're not (a)llowed in .	pron|they-Prs-Nom-P3~aux|be-Fin-Ind-Pres-P3 part|not verb|allow-Part-Past-S adp|in .	No_Error_Detected
they little bit too big .	pron|they-Prs-Nom-P3 adj|little-S1 noun|bit adv|too adj|big-S1 .	No_Error_Detected
that's me and Tom .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 pron|I-Prs-Acc-S1 cconj|and propn|Tom .	No_Error_Detected
it's got that one &~uhn aren't they ?	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 verb|get-Part-Past-S-irr det|that-Def-Dem-Sing noun|one aux|be-Fin-Ind-Pres-P3~part|not pron|they-Prs-Nom-P3 ?	No_Error_Detected
nice one tail when it's b(r)oke .	adj|nice-S1 num|one noun|tail adv|when pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 adj|broke-S1 .	No_Error_Detected
it's b(r)oke xxx day .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 adj|broke-S1 noun|day .	No_Error_Detected
&-er where's the mummy one ?	adv|where~aux|be-Fin-Ind-Pres-S3 det|the-Def-Art noun|mummy noun|one ?	No_Error_Detected
she's staying there .	pron|she-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 verb|stay-Part-Pres-S adv|there .	No_Error_Detected
it's not &-er long horse (.) come on horse let's go home .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 part|not adj|long-S1 noun|horse verb|come-Fin-S adp|on noun|horse verb|let-Fin-Imp-S~pron|we-Prs-Acc-P1 verb|go-Inf-S adv|home .	No_Error_Detected
no they &-er gotta go .	intj|no pron|they-Prs-Nom-P3 aux|getta-Fin-S verb|go-Inf-S .	No_Error_Detected
they got a long xxx &~uhn aren't they ?	pron|they-Prs-Nom-P3 verb|get-Fin-Ind-Past-P3-irr det|a-Ind-Art adj|long-S1 aux|be-Fin-Ind-Pres-P3~part|not pron|they-Prs-Nom-P3 ?	No_Error_Detected
that's his mummy .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 pron|his-Prs-Gen-S3 noun|mummy .	No_Error_Detected
come on horse that's right .	verb|come-Fin-Imp-S adp|on noun|horse pron|that-Rel~aux|be-Fin-Ind-Pres-S3 adj|right-S1 .	No_Error_Detected
that's the mummy horse xxx .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 det|the-Def-Art noun|mummy noun|horse .	No_Error_Detected
where's his daddy ?	adv|where~aux|be-Fin-Ind-Pres-S3 pron|his-Prs-Gen-S3 noun|daddy ?	No_Error_Detected
where's his daddy ? [+ srp]	adv|where~aux|be-Fin-Ind-Pres-S3 pron|his-Prs-Gen-S3 noun|daddy ?	No_Error_Detected
maybe he is at work ?	adv|maybe pron|he-Prs-Nom-S3 aux|be-Fin-Ind-Pres-S3 adp|at noun|work ?	No_Error_Detected
maybe the boys .	adv|maybe det|the-Def-Art noun|boy-Plur .	No_Error_Detected
what's that ?	pron|what-Int-S1~aux|be-Fin-Ind-Pres-S3 pron|that-Dem ?	No_Error_Detected
but it's bed time .	cconj|but pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 noun|bed noun|time .	No_Error_Detected
look they can't get a xxx !	verb|look-Fin-Imp-S pron|they-Prs-Nom-P3 aux|can-Fin-S~part|not verb|get-Inf-S det|a-Ind-Art !	No_Error_Detected
that's [/] that's xxx same as that .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 adj|same-S1 adp|as pron|that-Dem .	No_Error_Detected
what's that ?	pron|what-Int-S1~aux|be-Fin-Ind-Pres-S3 pron|that-Dem ?	No_Error_Detected
look look lady there and lady there .	verb|look-Fin-Imp-S verb|look-Inf-S noun|lady-Acc adv|there cconj|and noun|lady adv|there .	No_Error_Detected
where's his mum (.) there ?	adv|where~aux|be-Fin-Ind-Pres-S3 pron|his-Prs-Gen-S3 noun|mum adv|there ?	No_Error_Detected
that's a man that's .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|man pron|that-Rel~aux|be-Fin-Ind-Pres-S3 .	No_Error_Detected
xxx that out I can read that's xxx .	sconj|that adp|out pron|I-Prs-Nom-S1 aux|can-Fin-S verb|read-Inf-S pron|that-Dem~aux|be-Fin-Ind-Pres-S3 .	No_Error_Detected
&-er I don't know .	pron|I-Prs-Nom-S1 aux|do-Fin-Ind-Pres-S1~part|not verb|know-Inf-S .	No_Error_Detected
&-um come [/] come [/] come on boy you can try it .	verb|come-Fin-Imp-S adp|on noun|boy pron|you-Prs-Nom-S2 aux|can-Fin-S verb|try-Inf-S pron|it-Prs-Acc-S3 .	No_Error_Detected
that's a mummy one and that's a girl one .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|mummy noun|one cconj|and pron|that-Dem~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|girl num|one .	No_Error_Detected
they gotta be xxx .	pron|they-Prs-Nom-P3 aux|getta-Fin-S aux|be-Inf-S .	No_Error_Detected
that's a horse .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|horse .	No_Error_Detected
she stay in here (.) she stay in here .	pron|she-Prs-Nom-S3 verb|stay-Fin-Ind-Pres-S3 adp|in adv|here pron|she-Prs-Nom-S3 verb|stay-Fin-Ind-Pres-S3 adp|in adv|here .	No_Error_Detected
that's one xxx .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 num|one .	No_Error_Detected
that's a mummy one .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|mummy noun|one .	No_Error_Detected
no I wanna put it in the box .	intj|no pron|I-Prs-Nom-S1 aux|wanna-Fin-S verb|put-Fin-Ind-Past-S1-irr pron|it-Prs-Acc-S3 adp|in det|the-Def-Art noun|box .	No_Error_Detected
don't like it .	aux|do-Fin-Imp-S~part|not verb|like-Fin-Imp-S pron|it-Prs-Acc-S3 .	No_Error_Detected
where the (h)orse ?	adv|where det|the-Def-Art noun|horse ?	No_Error_Detected
look (th)ere's (th)e xxx .	verb|look-Fin-Imp-S pron|there-Int-S1~aux|be-Fin-Ind-Pres-S3 det|the-Def-Art .	No_Error_Detected
t(r)actor go (th)ere .	noun|tractor verb|go-Fin-Imp-S adv|there .	No_Error_Detected
he's got +...	pron|he-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 verb|get-Part-Past-S-irr +...	No_Error_Detected
(th)em boys goes in (th)ere .	pron|they-Prs-Acc-P3 noun|boy-Plur verb|go-Fin-Ind-Pres-S3 adp|in adv|there .	No_Error_Detected
and horse got a xxx on (th)ere .	cconj|and noun|horse verb|get-Fin-Ind-Past-S3-irr det|a-Ind-Art adp|on adv|there .	No_Error_Detected
an(d) horse got a xxx there .	cconj|and noun|horse verb|get-Fin-Ind-Past-S3-irr det|a-Ind-Art adv|there .	No_Error_Detected
horse got a xxx on (th)ere .	noun|horse verb|get-Fin-Ind-Past-S3-irr det|a-Ind-Art adp|on adv|there .	No_Error_Detected
horse got a xxx on (th)ere &~uhn and mummy ?	noun|horse verb|get-Fin-Ind-Past-S3-irr det|a-Ind-Art noun|on-Acc adv|there cconj|and noun|mummy ?	No_Error_Detected
(h)e's got one .	pron|he-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 verb|get-Part-Past-S-irr num|one .	No_Error_Detected
&~a:h horse (.) where you going ?	noun|horse adv|where pron|you-Prs-Nom-S2 verb|go-Part-Pres-S ?	No_Error_Detected
don't hit him .	aux|do-Fin-Imp-S~part|not verb|hit-Fin-Imp-S pron|he-Prs-Acc-S3 .	No_Error_Detected
is wabbits [: rabbits] .	aux|be-Fin-Ind-Pres-S3 noun|rabbit-Plur .	No_Error_Detected
a wabbit [: rabbit] goes in (th)ere .	det|a-Ind-Art noun|rabbit verb|go-Fin-Ind-Pres-S3 adp|in adv|there .	No_Error_Detected
because he's sick .	sconj|because pron|he-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 adj|sick-S1 .	No_Error_Detected
an(d) I p(l)ay it too .	cconj|and pron|I-Prs-Nom-S1 verb|play-Fin-Ind-Pres-S1 pron|it-Prs-Acc-S3 adv|too .	No_Error_Detected
and Bonnie p(l)ay (th)at too .	cconj|and propn|Bonnie verb|play-Fin-Ind-Pres-S pron|that-Dem adv|too .	No_Error_Detected
mum (.) I don't like (th)is (tr)actor .	noun|mum pron|I-Prs-Nom-S1 aux|do-Fin-Ind-Pres-S1~part|not verb|like-Inf-S det|this-Def-Dem-Sing noun|tractor-Acc .	No_Error_Detected
and mum goes (th)ere .	cconj|and noun|mum verb|go-Fin-Ind-Pres-S3 adv|there .	No_Error_Detected
look mum this goes (th)ere &~uhn don't it ?	verb|look-Fin-Imp-S noun|mum-Acc pron|this-Dem-S1 verb|go-Fin-Ind-Pres-S3 adv|there aux|do-Fin-Imp-S~part|not pron|it-Prs-Nom-S3 ?	No_Error_Detected
boy goes in (th)ere .	noun|boy verb|go-Fin-Ind-Pres-S3 adp|in adv|there .	No_Error_Detected
and boy xxx in (th)ere xxx it .	cconj|and noun|boy adp|in adv|there pron|it-Prs-Acc-S3 .	No_Error_Detected
mum (.) mum can I go to (th)ere ?	noun|mum noun|mum-Acc aux|can-Fin-S pron|I-Prs-Nom-S1 verb|go-Inf-S adp|to adv|there ?	No_Error_Detected
it's a baby .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|baby .	No_Error_Detected
it's a baby .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|baby .	No_Error_Detected
horse saddle too .	noun|horse noun|saddle adv|too .	No_Error_Detected
&~aw (l)ook he fall (d)own again .	verb|look-Fin-Imp-S pron|he-Prs-Nom-S3 verb|fall-Inf-S adp|down adv|again .	No_Error_Detected
an(d) boy (.) goes on (th)ere .	cconj|and noun|boy verb|go-Fin-Ind-Pres-S3 adp|on adv|there .	No_Error_Detected
doesn('t) it ?	aux|do-Fin-Ind-Pres-S3~part|not pron|it-Prs-Nom-S3 ?	No_Error_Detected
he can('t) go under (th)at .	pron|he-Prs-Nom-S3 aux|can-Fin-S~part|not verb|go-Inf-S adp|under pron|that-Dem .	No_Error_Detected
you pass it o(ver) here .	pron|you-Prs-Nom-S2 verb|pass-Fin-Ind-Pres-S2 pron|it-Prs-Acc-S3 adp|over adv|here .	No_Error_Detected
&~a:h (.) that mummy's fall out (a)gain .	det|that-Def-Dem-Sing noun|mummy~part|s noun|fall adp|out adv|again .	No_Error_Detected
baby hurt now .	noun|baby verb|hurt-Fin-Ind-Past-S3-irr adv|now .	No_Error_Detected
mum fall out again .	noun|mum verb|fall-Fin-Imp-S adp|out adv|again .	No_Error_Detected
a nurse goes (th)ere .	det|a-Ind-Art noun|nurse verb|go-Fin-Ind-Pres-S3 adv|there .	No_Error_Detected
(th)e boys be careful .	det|the-Def-Art noun|boy-Plur aux|be-Fin-Ind-Pres-P3 adj|careful-S1 .	No_Error_Detected
a boy (.) he's got a +...	det|a-Ind-Art noun|boy pron|he-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 verb|get-Part-Past-S-irr det|a-Ind-Art +...	No_Error_Detected
I sink [: think] so .	pron|I-Prs-Nom-S1 verb|think-Fin-Ind-Pres-S1 adv|so .	No_Error_Detected
(B)onnie (th)ere now .	propn|Bonnie adv|there adv|now .	No_Error_Detected
horse horse an horse an horse (.) is you .	noun|horse noun|horse det|a-Ind-Art noun|horse det|a-Ind-Art noun|horse aux|be-Fin-Ind-Pres-S3 pron|you-Prs-Nom-S2 .	No_Error_Detected
then he comes mum .	adv|then pron|he-Prs-Nom-S3 verb|come-Fin-Ind-Pres-S3 noun|mum-Acc .	No_Error_Detected
yeah he goes in (th)ere .	intj|yeah pron|he-Prs-Nom-S3 verb|go-Fin-Ind-Pres-S3 adp|in adv|there .	No_Error_Detected
it's a water .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|water .	No_Error_Detected
and boy goes xxx somewhere .	cconj|and noun|boy verb|go-Fin-Ind-Pres-S3 adv|somewhere .	No_Error_Detected
and that's horse's .	cconj|and pron|that-Dem~aux|be-Fin-Ind-Pres-S3 noun|horse~part|s .	No_Error_Detected
mummy (.) he fall (a)gain .	noun|mummy pron|he-Prs-Nom-S3 verb|fall-Fin-Ind-Pres-S3 adv|again .	No_Error_Detected
he fall down again .	pron|he-Prs-Nom-S3 verb|fall-Fin-Ind-Pres-S3 adp|down adv|again .	No_Error_Detected
&-er chickens &~uhn goes in (th)ere don't it ?	noun|chicken-Plur verb|go-Fin-Ind-Pres-S3 adp|in adv|there aux|do-Fin-Ind-Pres-P3~part|not pron|it-Prs-Nom-S3 ?	No_Error_Detected
&~aw he fall off again .	pron|he-Prs-Nom-S3 verb|fall-Fin-Ind-Pres-S3 adp|off adv|again .	No_Error_Detected
look at the boy (.) he goes (th)ere .	verb|look-Fin-Imp-S adp|at det|the-Def-Art noun|boy pron|he-Prs-Nom-S3 verb|go-Fin-Ind-Pres-S3 adv|there .	No_Error_Detected
you get out of (h)ere my (.) mummy's .	pron|you-Prs-Nom-S2 verb|get-Fin-Ind-Pres-S2 adp|out adp|of adv|here pron|my-Prs-Gen-S1 noun|mummy-Acc~part|s .	No_Error_Detected
horse (th)at's right yeah .	noun|horse pron|that-Rel~aux|be-Fin-Ind-Pres-S3 adj|right-S1 intj|yeah .	No_Error_Detected
the horse go (th)ere .	det|the-Def-Art noun|horse verb|go-Fin-Ind-Pres-S3 adv|there .	No_Error_Detected
it's a xxx (.) not xxx .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art part|not .	No_Error_Detected
wabbit [: rabbit] goes in (th)ere .	noun|rabbit verb|go-Fin-Ind-Pres-S3 adp|in adv|there .	No_Error_Detected
beck [: back] on the rabbits .	adv|back adp|on det|the-Def-Art noun|rabbit-Plur .	No_Error_Detected
&~aw (th)ey go to bed somewhere .	pron|they-Prs-Nom-P3 verb|go-Fin-Ind-Pres-P3 adp|to noun|bed adv|somewhere .	No_Error_Detected
(th)ey go to bed somewhere .	pron|they-Prs-Nom-P3 verb|go-Fin-Ind-Pres-P3 adp|to noun|bed adv|somewhere .	No_Error_Detected
is boy .	aux|be-Fin-Ind-Pres-S3 noun|boy .	No_Error_Detected
a boy fall o(ver) (a)gain .	det|a-Ind-Art noun|boy verb|fall-Fin-Ind-Pres-S adp|over adv|again .	No_Error_Detected
look he fall xxx (a)gain .	verb|look-Fin-Imp-S pron|he-Prs-Nom-S3 verb|fall-Inf-S adv|again .	No_Error_Detected
a horse gone (th)ere .	det|a-Ind-Art noun|horse verb|go-Fin-Ind-Past-S3-irr adv|there .	No_Error_Detected
and a horse gone there .	cconj|and det|a-Ind-Art noun|horse verb|go-Fin-Ind-Past-S3-irr adv|there .	No_Error_Detected
and the boy goes in (th)ere .	cconj|and det|the-Def-Art noun|boy verb|go-Fin-Ind-Pres-S3 adp|in adv|there .	No_Error_Detected
and (t)hen boy (.) boy .	cconj|and adv|then noun|boy noun|boy .	No_Error_Detected
(th)e boys go here .	det|the-Def-Art noun|boy-Plur verb|go-Fin-Ind-Pres-P3 adv|here .	No_Error_Detected
you sit there &~uhn yeah ?	pron|you-Prs-Nom-S2 verb|sit-Fin-Ind-Pres-S2 adv|there intj|yeah ?	No_Error_Detected
boy wan(t) sit (th)ere &~uhn don't he ?	intj|boy verb|want-Fin-Ind-Pres-S verb|sit-Inf-S adv|there aux|do-Fin-Ind-Pres-S3~part|not pron|he-Prs-Nom-S3 ?	No_Error_Detected
you is going to kill your (h)orse .	pron|you-Prs-Nom-S2 aux|be-Fin-Ind-Pres-S3 verb|go-Part-Pres-S part|to verb|kill-Inf-S pron|your-Prs-Gen-S2 noun|horse-Acc .	No_Error_Detected
(th)at's a doggie .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|doggie .	No_Error_Detected
ugh i(t)'s stuck !	intj|ugh pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 adj|stuck-S1 !	No_Error_Detected
come on boy (.) let's go home .	verb|come-Fin-Imp-S adp|on noun|boy verb|let-Fin-Imp-S~pron|we-Prs-Acc-P1 verb|go-Inf-S adv|home .	No_Error_Detected
mummy (th)is is xxx an(d) (b)oys .	noun|mummy pron|this-Dem-S1 aux|be-Fin-Ind-Pres-S3 cconj|and noun|boy-Plur .	No_Error_Detected
and horse (.) is a fis(h) !	cconj|and noun|horse aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|fish !	No_Error_Detected
&~aw he can('t) stop he say .	pron|he-Prs-Nom-S3 aux|can-Fin-S~part|not verb|stop-Inf-S pron|he-Prs-Nom-S3 verb|say-Fin-Ind-Pres-S3 .	No_Error_Detected
come on (.) here come his mum .	verb|come-Fin-Imp-S adp|on adv|here verb|come-Fin-Imp-S pron|his-Prs-Gen-S3 noun|mum-Acc .	No_Error_Detected
