Sentence	MOR_Tier
yeah &-um we [/] we <hasta put> [/] hasta put one there one there one there and that one's missing there .	intj|yeah pron|we-Prs-Nom-P1 aux|hast-Fin-Pres-S verb|put-Fin-Ind-Past-P1-irr num|one adv|there num|one adv|there num|one adv|there cconj|and sconj|that pron|one-Prs-S3~aux|be-Fin-Ind-Pres-S3 verb|miss-Part-Pres-S adv|there .
Horest will go there .	propn|Horest aux|will-Fin-S verb|go-Inf-S adv|there .
now ahhah that one go on top of there .	adv|now intj|ahhah sconj|that num|one verb|go-Fin-Ind-Pres-S3 adp|on noun|top adp|of adv|there .
now <that has> [//] that will go on top of there .	adv|now pron|that-Dem aux|will-Fin-S verb|go-Inf-S adp|on noun|top adp|of adv|there .
I'm sure it will .	pron|I-Prs-Nom-S1~aux|be-Fin-Ind-Pres-S1 adj|sure-S1 pron|it-Prs-Nom-S3 aux|will-Fin-S .
and Scoop will go (.) don't know .	cconj|and noun|scoop aux|will-Fin-S verb|go-Inf-S aux|do-Inf-S~part|not verb|know-Inf-S .
and and that will go +/.	cconj|and cconj|and pron|that-Dem aux|will-Fin-S verb|go-Inf-S +/.
yeah no it's like that then it's not in it's not right .	intj|yeah intj|no pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 adp|like pron|that-Dem adv|then pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 part|not adp|in pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 part|not adj|right-S1 .
yes no don't need that yet that's to go down there .	intj|yes intj|no aux|do-Fin-Ind-Pres-S3~part|not verb|need-Inf-Imp-S pron|that-Dem adv|yet pron|that-Dem~aux|be-Fin-Ind-Pres-S3 part|to verb|go-Inf-S adp|down adv|there .
it will go there .	pron|it-Prs-Nom-S3 aux|will-Fin-S verb|go-Inf-S adv|there .
&-er got that will go there .	verb|get-Fin-Ind-Past-S1-irr pron|that-Dem aux|will-Fin-S verb|go-Inf-S adv|there .
and all that's done .	cconj|and det|all-Def-Tot pron|that-Rel~aux|be-Fin-Ind-Pres-S3 verb|do-Part-Past-S-irr .
yes just hafta put a bit there .	intj|yes adv|just intj|hafta verb|put-Fin-Imp-S det|a-Ind-Art noun|bit adv|there .
I think it is .	pron|I-Prs-Nom-S1 verb|think-Fin-Ind-Pres-S1 pron|it-Prs-Nom-S3 aux|be-Fin-Ind-Pres-S3 .
&-er I &-er think it might be this one .	pron|I-Prs-Nom-S1 verb|think-Fin-Ind-Pres-S1 pron|it-Prs-Nom-S3 aux|might-Fin-S aux|be-Inf-S det|this-Def-Dem-Sing noun|one .
and that thing now go on top of there now .	cconj|and det|that-Def-Dem-Sing noun|thing-Ger adv|now verb|go-Fin-Imp-S adp|on noun|top adp|of adv|there adv|now .
yes it will .	intj|yes pron|it-Prs-Nom-S3 aux|will-Fin-S .
&-er that will go there .	pron|that-Dem aux|will-Fin-S verb|go-Inf-S adv|there .
I [/] I have done it (be)fore that why .	pron|I-Prs-Nom-S1 aux|have-Fin-Ind-Pres-S1 verb|do-Part-Past-S-irr pron|it-Prs-Acc-S3 adp|before pron|that-Dem adv|why .
I haven't done it (.) I have done it (be)fore .	pron|I-Prs-Nom-S1 aux|have-Fin-Ind-Pres-S1~part|not verb|do-Part-Past-S-irr pron|it-Prs-Acc-S3 pron|I-Prs-Nom-S1 aux|have-Fin-Ind-Pres-S1 verb|do-Part-Past-S-irr pron|it-Prs-Acc-S3 adv|before .
yeah and that one's missing .	intj|yeah cconj|and det|that-Def-Dem-Sing pron|one-Prs-S3~aux|be-Fin-Ind-Pres-S3 adj|missing-S1 .
no haven't done it (be)fore .	intj|no aux|have-Fin-Ind-Pres-S3~part|not verb|do-Part-Past-S-irr pron|it-Prs-Acc-S3 adv|before .
that one go on top of there now .	sconj|that num|one verb|go-Fin-Ind-Pres-S3 adp|on noun|top adp|of adv|there adv|now .
we just need this little bird .	pron|we-Prs-Nom-P1 adv|just verb|need-Fin-Ind-Pres-P1 det|this-Def-Dem-Sing adj|little-S1 noun|bird-Acc .
<(t)hink that> [/] (t)hink that one goes (.) oops .	verb|think-Fin-Imp-S sconj|that pron|one-Prs-S3 verb|go-Fin-Ind-Pres-S3 adv|oops .
<put it on> [//] put it there .	verb|put-Fin-Imp-S pron|it-Prs-Acc-S3 adv|there .
all that line's done .	det|all-Def-Tot det|that-Def-Dem-Sing noun|line~aux|be-Fin-Ind-Pres-S3 verb|do-Part-Past-S-irr .
now just need that bit .	adv|now adv|just verb|need-Fin-Imp-S det|that-Def-Dem-Sing noun|bit-Acc .
that's [/] that's missing .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 adj|missing-S1 .
<don't mind> [//] I don't mind about that .	pron|I-Prs-Nom-S1 aux|do-Fin-Ind-Pres-S1~part|not verb|mind-Inf-S adp|about pron|that-Dem .
that [/] that was missing one day that one .	pron|that-Dem aux|be-Fin-Ind-Past-S3-irr verb|miss-Part-Pres-S num|one noun|day det|that-Def-Dem-Sing num|one .
yes it was missing that one day .	intj|yes pron|it-Prs-Nom-S3 aux|be-Fin-Ind-Past-S3-irr verb|miss-Part-Pres-S det|that-Def-Dem-Sing num|one noun|day .
right we just need &-er .	adv|right pron|we-Prs-Nom-P1 adv|just verb|need-Fin-Ind-Pres-P1 .
that [/] that goes on top of there .	pron|that-Dem verb|go-Fin-Ind-Pres-S3 adp|on noun|top adp|of adv|there .
&-um we just need (.) that's &-er half of Wendy's door .	pron|we-Prs-Nom-P1 adv|just verb|need-Fin-Ind-Pres-P1 pron|that-Dem~aux|be-Fin-Ind-Pres-S3 noun|half adp|of propn|Wendy~part|s noun|door .
and that's Wendy's door there .	cconj|and pron|that-Dem~aux|be-Fin-Ind-Pres-S3 propn|Wendy~part|s noun|door adv|there .
and that will go there .	cconj|and pron|that-Dem aux|will-Fin-S verb|go-Inf-S adv|there .
we just need a bit there and that will go there .	pron|we-Prs-Nom-P1 adv|just verb|need-Fin-Ind-Pres-P1 det|a-Ind-Art noun|bit adv|there cconj|and pron|that-Dem aux|will-Fin-S verb|go-Inf-S adv|there .
all that line's done .	det|all-Def-Tot det|that-Def-Dem-Sing noun|line~aux|be-Fin-Ind-Pres-S3 verb|do-Part-Past-S-irr .
and there all that line just need one there missing .	cconj|and pron|there-Int-S1 det|all-Def-Tot det|that-Def-Dem-Sing noun|line adv|just verb|need-Fin-Ind-Pres-P3 num|one adv|there verb|miss-Part-Pres-S .
that's not missing that's not <and that's not> [>] .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 part|not verb|miss-Part-Pres-S pron|that-Dem~aux|be-Fin-Ind-Pres-S3 part|not cconj|and pron|that-Dem~aux|be-Fin-Ind-Pres-S3 part|not .
&-um that [//] that's xxx and that hasta go xxx there .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 cconj|and sconj|that noun|hasta verb|go-Fin-Imp-S adv|there .
(t)hink it will go like that .	verb|think-Fin-Imp-S pron|it-Prs-Nom-S3 aux|will-Fin-S verb|go-Inf-S adp|like pron|that-Dem .
&-er (t)hink that will go under there yes it will .	verb|think-Fin-Imp-S pron|that-Dem aux|will-Fin-S verb|go-Inf-S adp|under adv|there intj|yes pron|it-Prs-Nom-S3 aux|will-Fin-S .
that will go there .	pron|that-Dem aux|will-Fin-S verb|go-Inf-S adv|there .
I hate that bit there .	pron|I-Prs-Nom-S1 verb|hate-Fin-Ind-Pres-S1 det|that-Def-Dem-Sing noun|bit-Acc adv|there .
just do <it's &~hang> [//] it's hanging up .	adv|just aux|do-Fin-Ind-Pres-S3 pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 verb|hang-Part-Pres-S adp|up .
yeah just <don't like> [/] don't like that bit .	intj|yeah adv|just aux|do-Fin-Imp-S~part|not verb|like-Fin-Imp-S det|that-Def-Dem-Sing noun|bit-Acc .
<I've got diveo [: video] for> [/] I've got diveo [: video] for it .	pron|I-Prs-Nom-S1~aux|have-Fin-Ind-Pres-S1 verb|get-Part-Past-S-irr noun|video-Acc adp|for pron|it-Prs-Acc-S3 .
what's that tomin [: coming] out ?	pron|what-Int-S1~aux|be-Fin-Ind-Pres-S3 pron|that-Dem verb|come-Part-Pres-S adp|out ?
nope I think it upstairs xxx .	intj|nope pron|I-Prs-Nom-S1 verb|think-Fin-Ind-Pres-S1 pron|it-Prs-Nom-S3 adv|upstairs .
no that's not it .	intj|no pron|that-Dem~aux|be-Fin-Ind-Pres-S3 part|not pron|it-Prs-Nom-S3 .
that [//] that's it .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 pron|it-Prs-Nom-S3 .
&-um this is the xxx on it as well .	pron|this-Dem-S1 aux|be-Fin-Ind-Pres-S3 det|the-Def-Art adp|on pron|it-Prs-Acc-S3 adv|as adv|well .
and the picture's there as well .	cconj|and det|the-Def-Art noun|picture~aux|be-Fin-Ind-Pres-S3 adv|there adv|as adv|well .
we just &-er and that will go on top of there watch .	pron|we-Prs-Nom-P1 adv|just cconj|and pron|that-Dem aux|will-Fin-S verb|go-Inf-S adp|on noun|top adp|of pron|there-Prs-Gen-S3 noun|watch .
I (t)hink that will go there .	pron|I-Prs-Nom-S1 verb|think-Fin-Ind-Pres-S1 pron|that-Dem aux|will-Fin-S verb|go-Inf-S adv|there .
I (t)hink might [/] might be right .	pron|I-Prs-Nom-S1 verb|think-Fin-Ind-Pres-S1 aux|might-Fin-S aux|be-Inf-S adj|right-S1 .
oh no it won't look .	intj|oh intj|no pron|it-Prs-Nom-S3 aux|will-Fin-S~part|not verb|look-Inf-S .
that have be (.) must be something there .	pron|that-Dem aux|have-Fin-Ind-Pres-P3 aux|be-Inf-S aux|must-Fin-S aux|be-Inf-S pron|something-Ind-S1 adv|there .
it maybe go there (.) no no .	pron|it-Prs-Nom-S3 adv|maybe verb|go-Fin-S adv|there intj|no intj|no .
yup <it will go on> [/] it will go on top of here now .	intj|yup pron|it-Prs-Nom-S3 aux|will-Fin-S verb|go-Inf-S adp|on noun|top adp|of adv|here adv|now .
yup I [//] I'm just holding these two .	intj|yup pron|I-Prs-Nom-S1~aux|be-Fin-Ind-Pres-S1 adv|just verb|hold-Part-Pres-S det|this-Def-Dem-Plur num|two .
oh yeah that [/] that will go in there .	intj|oh intj|yeah pron|that-Dem aux|will-Fin-S verb|go-Inf-S adp|in adv|there .
oops and me <I was xxx> [/] <I was xxx> [/] <I was xxx> [//] &-er <I was> [/] I was hold it oops xxx it xxx .	intj|oop cconj|and pron|I-Prs-Acc-S1 pron|I-Prs-Nom-S1 aux|be-Fin-Ind-Past-S1-irr verb|hold-Part-S pron|it-Prs-Acc-S3 verb|oop-Fin-Ind-Pres-S3 pron|it-Prs-Acc-S3 .
I haven't done it before mum .	pron|I-Prs-Nom-S1 aux|have-Fin-Ind-Pres-S1~part|not verb|do-Part-Past-S-irr pron|it-Prs-Acc-S3 adp|before noun|mum .
I haven't .	pron|I-Prs-Nom-S1 aux|have-Fin-Ind-Pres-S1~part|not .
that [//] that's missing .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 adj|missing-S1 .
look what it does .	verb|look-Fin-Imp-S pron|what-Rel-S1 pron|it-Prs-Nom-S3 aux|do-Fin-Ind-Pres-S3 .
<it's all squashed> [<] .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 adv|all verb|squash-Part-Past-S .
I [/] I know why it was (l)ost .	pron|I-Prs-Nom-S1 verb|know-Fin-Ind-Pres-S1 adv|why pron|it-Prs-Nom-S3 aux|be-Fin-Ind-Past-S3-irr verb|lose-Part-Past-S-irr .
it's not .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 part|not .
it's not my birthday any more .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 part|not pron|my-Prs-Gen-S1 noun|birthday det|any-Def-Ind adj|more-Cmp-S1 .
just [/] just [/] just going in back room .	adv|just verb|go-Part-Pres-S adp|in adj|back-S1 noun|room .
nothing just [/] just going in kitchen .	pron|nothing-Neg-S1 adv|just verb|go-Ger-S adp|in noun|kitchen .
dad's in it .	noun|dad~aux|be-Fin-Ind-Pres-S3 adp|in pron|it-Prs-Acc-S3 .
I [/] I [//] it's all squashed that why .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 adv|all verb|squash-Part-Past-S sconj|that adv|why .
dad [/] dad hasta take bin to the tip &~uhn hadn't he ?	noun|dad x|hasta verb|take-Fin-Imp-S noun|bin-Acc adp|to det|the-Def-Art noun|tip aux|have-Fin-Ind-Past-S3-irr~part|not pron|he-Prs-Nom-S3 ?
I'm fed up .	pron|I-Prs-Nom-S1~aux|be-Fin-Ind-Pres-S1 verb|feed-Part-Past-S-irr adp|up .
<I don't wanna go> [>] .	pron|I-Prs-Nom-S1 aux|do-Fin-Ind-Pres-S1~part|not verb|wanna-Inf-S verb|go-Inf-S .
mum mum I'm hun(g)ry mum (.) want one of these .	noun|mum noun|mum pron|I-Prs-Nom-S1~aux|be-Fin-Ind-Pres-S1 adj|hungry-S1 noun|mum verb|want-Fin-Ind-Pres-P num|one adp|of pron|this-Dem-P1 .
I'm not looking .	pron|I-Prs-Nom-S1~aux|be-Fin-Ind-Pres-S1 part|not verb|look-Part-Pres-S .
I'm not looking which one I'm getting .	pron|I-Prs-Nom-S1~aux|be-Fin-Ind-Pres-S1 part|not verb|look-Part-Pres-S det|which-Def-Int noun|one-Acc pron|I-Prs-Nom-S1~aux|be-Fin-Ind-Pres-S1 verb|get-Part-Pres-S .
mum &-er that was fun yesterday .	noun|mum pron|that-Dem aux|be-Fin-Ind-Past-S3-irr adj|fun-S1 noun|yesterday .
&-um <when I was> [//] &-er when I &~ter [//] taked these upstairs .	adv|when pron|I-Prs-Nom-S1 verb|take-Fin-Ind-Past-S1 det|this-Def-Dem-Plur noun|upstairs-Plur-Acc .
<I wanna> [/] I wanna borrow this .	pron|I-Prs-Nom-S1 aux|wanna-Fin-S verb|borrow-Inf-S pron|this-Dem-S1 .
I'm hun(g)ry .	pron|I-Prs-Nom-S1~aux|be-Fin-Ind-Pres-S1 adj|hungry-S1 .
look what I tan [: can] do Tate [: Kate] .	verb|look-Fin-Imp-S pron|what-Rel-S1 pron|I-Prs-Nom-S1 aux|can-Fin-S verb|do-Inf-S propn|Kate-Acc .
there's only one more now .	pron|there-Int-S1~verb|be-Fin-Ind-Pres-S3 adv|only num|one adj|more-Cmp-S1 adv|now .
yeah I [//] <I've got [/] got a> [>] diveo [: video] for it .	intj|yeah pron|I-Prs-Nom-S1~aux|have-Fin-Ind-Pres-S1 verb|get-Part-Past-S-irr det|a-Ind-Art noun|video-Acc adp|for pron|it-Prs-Acc-S3 .
I don't wanna go to nursery .	pron|I-Prs-Nom-S1 aux|do-Fin-Ind-Pres-S1~part|not adv|wanna verb|go-Inf-S adp|to noun|nursery .
Kate I don't wanna go to nursery today .	propn|Kate pron|I-Prs-Nom-S1 aux|do-Fin-Ind-Pres-S1~part|not adv|wanna verb|go-Inf-S adp|to noun|nursery noun|today .
<I don't> [/] I <don't> [/] don't want (Jo)anna .	pron|I-Prs-Nom-S1 aux|do-Fin-Ind-Pres-S1~part|not verb|want-Inf-S propn|Joanna-Acc .
(be)cause be mean at me .	sconj|because aux|be-Fin-Imp-S adj|mean-S1 adp|at pron|I-Prs-Acc-S1 .
don't xxx my xxx .	aux|do-Fin-Imp-S~part|not pron|my-Prs-Gen-S1 .
I'm gonna be sure .	pron|I-Prs-Nom-S1~aux|be-Fin-Ind-Pres-S1 part|go aux|be-Inf-S adj|sure-S1 .
&-um just going have one in the kitchen .	adv|just verb|go-Part-Pres-S verb|have-Inf-S num|one adp|in det|the-Def-Art noun|kitchen .
I think you right it's a fish .	pron|I-Prs-Nom-S1 verb|think-Fin-Ind-Pres-S1 pron|you-Prs-Acc-S2 adj|right-S1 pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|fish .
who's that ?	pron|who-Int~aux|be-Fin-Ind-Pres-S3 pron|that-Dem ?
what's that ?	pron|what-Int-S1~aux|be-Fin-Ind-Pres-S3 pron|that-Dem ?
where's mine gone ?	adv|where~aux|be-Fin-Ind-Pres-S3 pron|my-Prs-S1 adj|gone-S1 ?
that's xxx that one xxx .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 det|that-Def-Dem-Sing noun|one .
what's that ?	pron|what-Int-S1~aux|be-Fin-Ind-Pres-S3 pron|that-Dem ?
what's that stick ?	pron|what-Int-S1~aux|be-Fin-Ind-Pres-S3 det|that-Def-Dem-Sing noun|stick ?
howl [: owl] (.) there we go .	noun|owl adv|there pron|we-Prs-Nom-P1 verb|go-Fin-Ind-Pres-P1 .
look what's that ?	verb|look-Fin-Imp-S pron|what-Int-S1~aux|be-Fin-Ind-Pres-S3 pron|that-Dem ?
don't know where that is .	aux|do-Fin-Ind-Pres-S1~part|not verb|know-Inf-S adv|where pron|that-Dem aux|be-Fin-Ind-Pres-S3 .
where's it gone ?	adv|where~aux|be-Fin-Ind-Pres-S3 pron|it-Prs-Nom-S3 adj|gone-S1 ?
where's it gone somewhere the boat ?	adv|where~aux|be-Fin-Ind-Pres-S3 pron|it-Prs-Nom-S3 verb|go-Part-Past-S-irr adv|somewhere det|the-Def-Art noun|boat-Acc ?
yeah where's the boat ?	intj|yeah adv|where~aux|be-Fin-Ind-Pres-S3 det|the-Def-Art noun|boat ?
I don't like that .	pron|I-Prs-Nom-S1 aux|do-Fin-Ind-Pres-S1~part|not verb|like-Inf-S pron|that-Dem .
one goes there and one goes +...	pron|one-Prs-S3 verb|go-Fin-Ind-Pres-S3 adv|there cconj|and pron|one-Prs-S3 verb|go-Fin-Ind-Pres-S3 +...
where you gonna put it together ?	adv|where pron|you-Prs-Nom-S2 adv|gonna verb|put-Fin-Ind-Pres-S2 pron|it-Prs-Acc-S3 adv|together ?
where's the ducks ?	adv|where~aux|be-Fin-Ind-Pres-S3 det|the-Def-Art noun|duck-Plur ?
where's the ducks ?	adv|where~aux|be-Fin-Ind-Pres-S3 det|the-Def-Art noun|duck-Plur ?
look she's coming in that house .	verb|look-Fin-Imp-S pron|she-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 verb|come-Part-Pres-S adp|in det|that-Def-Dem-Sing noun|house .
what's that ?	pron|what-Int-S1~aux|be-Fin-Ind-Pres-S3 pron|that-Dem ?
&~a:h what's that ?	pron|what-Int-S1~aux|be-Fin-Ind-Pres-S3 pron|that-Dem ?
I gonna take that .	pron|I-Prs-Nom-S1 adv|gonna verb|take-Inf-S pron|that-Dem .
cannot say that word .	aux|cannot-Fin-S verb|say-Inf-S det|that-Def-Dem-Sing noun|word-Acc .
I can .	pron|I-Prs-Nom-S1 aux|can-Fin-S .
mummy mummy can he go in the p(r)am ?	noun|mummy noun|mummy-Acc aux|can-Fin-S pron|he-Prs-Nom-S3 verb|go-Inf-S adp|in det|the-Def-Art noun|pram ?
can Tom go in the p(r)am ?	aux|can-Fin-S propn|Tom verb|go-Inf-S adp|in det|the-Def-Art noun|pram ?
(be)cause s(h)e's not allowed to p(l)ay houses .	sconj|because pron|she-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 part|not verb|allow-Part-Past-S part|to verb|play-Inf-S noun|house-Plur-Acc .
where's xxx duck ?	adv|where~aux|be-Fin-Ind-Pres-S3 noun|duck ?
will [/] will you xxx duck ?	aux|will-Fin-S pron|you-Prs-Nom-S2 verb|duck-Inf-S ?
<xxx is squirrel> [>] .	aux|be-Fin-Ind-Pres-S3 noun|squirrel .
&-er what's that ?	pron|what-Int-S1~aux|be-Fin-Ind-Pres-S3 pron|that-Dem ?
will you bring some fishy ?	aux|will-Fin-S pron|you-Prs-Nom-S2 verb|bring-Inf-S det|some-Def-Ind adj|fishy-S1 ?
that's mine .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 pron|my-Prs-S1 .
s(h)e can't +/.	pron|she-Prs-Nom-S3 aux|can-Fin-S~part|not +/.
mummy (.) can't go up there .	noun|mummy aux|can-Fin-S~part|not verb|go-Inf-S adp|up adv|there .
that's mine .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 pron|my-Prs-S1 .
and that's squirrel xxx squirrel .	cconj|and pron|that-Dem~aux|be-Fin-Ind-Pres-S3 noun|squirrel noun|squirrel .
squirrel come here I fixed it !	noun|squirrel verb|come-Fin-Ind-Pres-S adv|here pron|I-Prs-Nom-S1 verb|fix-Fin-Ind-Past-S1 pron|it-Prs-Acc-S3 !
oh my (.) now .	intj|oh pron|my-Prs-Gen-S1 adv|now .
now we making a howl [: owl] .	adv|now pron|we-Prs-Nom-P1 verb|make-Part-Pres-S det|a-Ind-Art noun|owl-Acc .
howl [: owl] goes there .	noun|owl verb|go-Fin-Ind-Pres-S3 adv|there .
where [//] where's the duck ?	adv|where~aux|be-Fin-Ind-Pres-S3 det|the-Def-Art noun|duck ?
yeah that's &-er put it in the bed .	intj|yeah pron|that-Dem~aux|be-Fin-Ind-Pres-S3 verb|put-Part-Past-S-irr pron|it-Prs-Acc-S3 adp|in det|the-Def-Art noun|bed .
that's &-er put it in the bed there .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 verb|put-Part-Past-S-irr pron|it-Prs-Acc-S3 adp|in det|the-Def-Art noun|bed adv|there .
&~a:h (.) mum where's the girls ?	noun|mum adv|where~aux|be-Fin-Ind-Pres-S3 det|the-Def-Art noun|girl-Plur ?
there we are we goes to bed .	pron|there-Int-S1 pron|we-Prs-Nom-P1 aux|be-Fin-Ind-Pres-P1 pron|we-Prs-Nom-P1 verb|go-Fin-Ind-Pres-S3 adp|to noun|bed .
look look s(h)e's a little girl .	verb|look-Fin-Imp-S noun|look-Acc pron|she-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art adj|little-S1 noun|girl .
<yeah s(h)e's little girl> [>] .	intj|yeah pron|she-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 adj|little-S1 noun|girl .
look s(h)e's a little girl .	verb|look-Fin-Imp-S pron|she-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art adj|little-S1 noun|girl .
I needta go in bed !	pron|I-Prs-Nom-S1 aux|needta-Fin-Ind-Pres-S1 verb|go-Inf-S adp|in noun|bed !
mum I needta go to bed !	noun|mum pron|I-Prs-Nom-S1 aux|needta-Fin-Ind-Pres-S1 verb|go-Inf-S adp|to noun|bed !
look well that's a duck in the xxx .	verb|look-Fin-Imp-S intj|well pron|that-Dem~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|duck adp|in det|the-Def-Art .
&-um &-um &-um &-um mum [//] mummy what's that ?	noun|mummy pron|what-Int-S1~aux|be-Fin-Ind-Pres-S3 pron|that-Dem ?
mum [/] mum [/] mum [//] mummy what's that ?	noun|mummy pron|what-Int-S1~aux|be-Fin-Ind-Pres-S3 pron|that-Dem ?
mum [/] mum [/] mummy what's that ?	noun|mummy pron|what-Int-S1~aux|be-Fin-Ind-Pres-S3 pron|that-Dem ?
&-um &-er mummy where's another fishy ?	noun|mummy adv|where~aux|be-Fin-Ind-Pres-S3 det|another-Def-Ind noun|fishy ?
where [//] where's the ducks ?	adv|where~aux|be-Fin-Ind-Pres-S3 det|the-Def-Art noun|duck-Plur ?
and I put xxx in there .	cconj|and pron|I-Prs-Nom-S1 verb|put-Fin-Ind-Past-S1-irr adp|in adv|there .
where [/] where [//] where's howl [: owl] ?	adv|where~aux|be-Fin-Ind-Pres-S3 noun|owl ?
howl [: owl] there .	noun|owl adv|there .
mum mum what's that ?	noun|mum noun|mum pron|what-Int-S1~aux|be-Fin-Ind-Pres-S3 pron|that-Dem ?
mummy what's that ?	noun|mummy pron|what-Int-S1~aux|be-Fin-Ind-Pres-S3 pron|that-Dem ?
look man where are you ?	verb|look-Fin-Imp-S noun|man-Acc adv|where aux|be-Fin-Ind-Pres-S2 pron|you-Prs-Nom-S2 ?
look look here he is come out .	verb|look-Fin-Imp-S verb|look-Inf-S adv|here pron|he-Prs-Nom-S3 aux|be-Fin-Ind-Pres-S3 verb|come-Part-Past-S-irr adp|out .
mum what's the lady doing ?	noun|mum pron|what-Int-S1~aux|be-Fin-Ind-Pres-S3 det|the-Def-Art noun|lady verb|do-Ger-S ?
howl [: owl] goes in xxx .	noun|owl verb|go-Fin-Ind-Pres-S3 adv|in .
what [/] what [/] what's that ?	pron|what-Int-S1~aux|be-Fin-Ind-Pres-S3 pron|that-Dem ?
dyou [: do you] like that ?	aux|do-Fin-Ind-Pres-S2 pron|you-Prs-Nom-S2 verb|like-Inf-S pron|that-Dem ?
do you know what it is ?	aux|do-Fin-Ind-Pres-S2 pron|you-Prs-Nom-S2 verb|know-Inf-S pron|what-Int-S1 pron|it-Prs-Nom-S3 aux|be-Fin-Ind-Pres-S3 ?
girls where are you ?	noun|girl-Plur adv|where aux|be-Fin-Ind-Pres-P3 pron|you-Prs-Nom-S2 ?
I'm coming .	pron|I-Prs-Nom-S1~aux|be-Fin-Ind-Pres-S1 verb|come-Part-Pres-S .
I'm coming ducks .	pron|I-Prs-Nom-S1~aux|be-Fin-Ind-Pres-S1 verb|come-Part-Pres-S noun|duck-Plur-Acc .
here you are .	adv|here pron|you-Prs-Nom-S2 aux|be-Fin-Ind-Pres-S2 .
yeah you are xxx .	intj|yeah pron|you-Prs-Nom-S2 aux|be-Fin-Ind-Pres-S2 .
mum where's the duck gone ?	noun|mum adv|where~aux|be-Fin-Ind-Pres-S3 det|the-Def-Art noun|duck verb|go-Part-Past-S-irr ?
and [/] and he's here .	cconj|and pron|he-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 adv|here .
<mummy where> [//] mummy where's the duck +/.	noun|mummy adv|where~aux|be-Fin-Ind-Pres-S3 det|the-Def-Art noun|duck +/.
can't find them .	aux|can-Fin-S~part|not verb|find-Inf-S pron|they-Prs-Acc-P3 .
they're under there .	pron|they-Prs-Nom-P3~aux|be-Fin-Ind-Pres-P3 adp|under adv|there .
I'm coming .	pron|I-Prs-Nom-S1~aux|be-Fin-Ind-Pres-S1 verb|come-Part-Pres-S .
I'm coming . [+ srp]	pron|I-Prs-Nom-S1~aux|be-Fin-Ind-Pres-S1 verb|come-Part-Pres-S .
who's at the door ?	pron|who-Int~aux|be-Fin-Ind-Pres-S3 adp|at det|the-Def-Art noun|door ?
who's at the door ? [+ srp]	pron|who-Int~aux|be-Fin-Ind-Pres-S3 adp|at det|the-Def-Art noun|door ?
now I come xxx .	adv|now pron|I-Prs-Nom-S1 verb|come-Fin-Ind-Pres-S1 .
don't touch Tom .	aux|do-Fin-Imp-S~part|not verb|touch-Fin-Imp-S propn|Tom-Acc .
xxx don't xxx anybody coming .	aux|do-Fin-Imp-S~part|not pron|anybody-Ind-S1 verb|come-Ger-S .
and you_all wanna come in squirrels .	cconj|and verb|youall-Fin-Imp-S aux|wanna-Fin-S verb|come-Fin-S adp|in noun|squirrel-Plur .
and it is a big house .	cconj|and pron|it-Prs-Nom-S3 aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art adj|big-S1 noun|house .
&-er this [/] this [/] this is my funny squirrel .	pron|this-Dem-S1 aux|be-Fin-Ind-Pres-S3 pron|my-Prs-Gen-S1 adj|funny-S1 noun|squirrel .
and they talking &~uhn aren't they ?	cconj|and pron|they-Prs-Nom-P3 verb|talk-Part-Pres-S aux|be-Fin-Ind-Pres-P3~part|not pron|they-Prs-Nom-P3 ?
&-er &-er this is the girl .	pron|this-Dem-S1 aux|be-Fin-Ind-Pres-S3 det|the-Def-Art noun|girl .
mummy she wanna take a hat off .	noun|mummy pron|she-Prs-Nom-S3 aux|wanna-Fin-Ind-S3 verb|take-Inf-S det|a-Ind-Art noun|hat-Acc adp|off .
